,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
3806,5118,32235308,ARROIO GRANDE - Centro,CEMADEN,P,-53.08569,-32.23852,,2017-09-24
3807,5119,29785576,ALEGRETE - Ibirapuitã,CEMADEN,P,-55.76844,-29.78945,,2017-09-24
3808,5120,23565150,APUCARANA - Parque Industrial,CEMADEN,P,-51.50544,-23.56632,,2017-10-03
3809,5121,23535144,APUCARANA - Jardim Ponta Grossa,CEMADEN,P,-51.44991,-23.53657,,2017-10-03
3810,5122,8043487,RECIFE - RECIFE - APAC,CEMADEN,P,-34.87518,-8.04491,,2018-03-15
3811,5123,8944057,PETROLINA - URUÃS - APAC,CEMADEN,P,-40.57361,-8.94336,,2018-06-27
3812,5124,16094226,SALINAS - SALINAS,CEMADEN,P,-42.26839,-16.09069,,2018-07-01
3813,5125,22514400,PINHEIRAL - PINHEIRAL,CEMADEN,P,-44.002,-22.5187,,2018-07-12
3814,5126,22634389,PIRAÍ - PIRAÍ,CEMADEN,P,-43.8924,-22.6301,,2018-07-18
3815,5127,22594403,PIRAÍ - PIRAÍ,CEMADEN,P,-44.0346,-22.5962,,2018-07-18
3816,5128,19404054,MARILÂNDIA - Centro,CEMADEN,P,-40.54053,-19.40921,,2019-01-26
3817,5129,21644174,SÃO FIDÉLIS - SAO FIDELIS,CEMADEN,P,-41.74587,-21.64694,,2019-01-26
3818,5130,18464330,SANTO ANTÔNIO DO ITAMBÉ - Centro,CEMADEN,P,-43.30632,-18.4642,,2019-01-26
3819,5131,23174663,ATIBAIA - Jardim Maracana,CEMADEN,P,-46.62687,-23.16773,,2016-07-07
3820,5132,17805093,RIO VERDE - Vila Santo Antonio,CEMADEN,P,-50.927,-17.801,,2017-04-17
3821,5133,29785579,ALEGRETE - Centro,CEMADEN,P,-55.79419,-29.78838,,2017-09-24
3822,5134,8443534,RIBEIRÃO - ARIPIBU - APAC,CEMADEN,P,-35.34595,-8.44341,,2018-03-15
3823,5135,8323534,PRIMAVERA - PRIMAVERA - APAC,CEMADEN,P,-35.34983,-8.3275,,2018-03-15
3824,5136,7563485,GOIANA - PONTA DE PEDRA - APAC,CEMADEN,P,-34.85794,-7.56648,,2018-03-15
3825,5137,8973666,SALOÁ - SALOA - APAC,CEMADEN,P,-36.66869,-8.97084,,2018-03-15
3826,5138,6463709,CAICÓ - Centro,CEMADEN,P,-37.097,-6.46004,,2018-06-27
3827,5139,5333683,CARNAUBAIS - Centro,CEMADEN,P,-36.83399,-5.33798,,2018-06-27
3828,5141,5803688,SÃO RAFAEL - Bela Vista,CEMADEN,P,-36.88007,-5.80128,,2018-06-27
3829,5142,22524380,BARRA DO PIRAÍ - BARRA DO PIRAÍ,CEMADEN,P,-43.8035,-22.5222,,2018-07-13
3830,5143,22474358,ENGENHEIRO PAULO DE FRONTIN - ENGENHEIRO PAULO DE FRONTIN,CEMADEN,P,-43.58122,-22.47609,,2018-07-14
3831,5144,22704262,RIO BONITO - RIO BONITO,CEMADEN,P,-42.6249,-22.7079,,2018-07-17
3832,5145,22514419,BARRA MANSA - BARRA MANSA,CEMADEN,P,-44.19792,-22.51364,,2018-07-18
3833,5146,23514419,BARRA MANSA - BARRA MANSA,CEMADEN,P,-44.19792,-22.51364,,2018-07-19
3834,5147,20234150,IBATIBA - Centro,CEMADEN,P,-41.50804,-20.23605,,2019-01-26
3835,5148,20364125,CONCEIÇÃO DO CASTELO - Pedro Rigo,CEMADEN,P,-41.252,-20.36063,,2019-01-26
3836,5149,20384075,MARECHAL FLORIANO - Zona Rural,CEMADEN,P,-40.75591,-20.38508,,2019-01-26
3837,5150,20344152,IÚNA - Centro,CEMADEN,P,-41.5289,-20.34782,,2019-01-26
3838,5151,20524166,IBITIRAMA - Centro,CEMADEN,P,-41.6681,-20.52461,,2019-01-26
3839,5152,3894270,PORTO - Centro,CEMADEN,P,-42.70853,-3.89087,,2018-06-27
3840,5153,14384443,MONTALVÂNIA - MONTALVANIA,CEMADEN,P,-44.43596,-14.3815,,2018-07-01
3841,5154,16744150,PONTO DOS VOLANTES - PONTO DOS VOLANTES,CEMADEN,P,-41.50809,-16.74947,,2018-07-01
3842,5155,16354253,PADRE CARVALHO - PADRE CARVALHO,CEMADEN,P,-42.53016,-16.35882,,2018-07-01
3843,5156,15694298,PORTEIRINHA - PORTEIRINHA,CEMADEN,P,-42.98335,-15.69021,,2018-07-01
3844,5157,8053538,GLÓRIA DO GOITÁ - APODI - APAC,CEMADEN,P,-35.38903,-8.05472,,2018-06-27
3845,5158,7973558,PASSIRA - PASSIRA  - APAC,CEMADEN,P,-35.58819,-7.97588,,2018-03-15
3846,5159,8183539,POMBOS - POMBOS - APAC,CEMADEN,P,-35.39389,-8.18056,,2018-03-15
3847,5160,7953510,PAUDALHO - GUADALAJARA - APAC,CEMADEN,P,-35.10672,-7.95518,,2018-06-27
3848,5161,8013977,PARNAMIRIM - QUIXABA - APAC,CEMADEN,P,-39.77331,-8.01303,,2018-03-15
3849,5162,8174005,PARNAMIRIM - MATIAS - APAC,CEMADEN,P,-40.0525,-8.17531,,2018-03-15
3850,5163,8503694,PEDRA - PEDRA - APAC,CEMADEN,P,-36.94083,-8.5,,2018-03-15
3851,5164,7804048,ARARIPINA - GERGILIN - APAC,CEMADEN,P,-40.4875,-7.80831,,2018-06-27
3852,5165,7933494,PAULISTA - PAULISTA - APAC,CEMADEN,P,-34.94455,-7.93168,,2018-03-15
3853,5166,8133585,RIACHO DAS ALMAS - RIACHO DAS ALMAS - APAC,CEMADEN,P,-35.85972,-8.13833,,2018-06-27
3854,5167,8814083,PETROLINA - RAJADA - APAC,CEMADEN,P,-40.83053,-8.81444,,2018-03-15
3855,5168,21114166,BOM JESUS DO NORTE - Vista Alegre,CEMADEN,P,-41.66597,-21.11939,,2019-01-26
3856,5169,20914119,ATILIO VIVACQUA - Centro,CEMADEN,P,-41.198,-20.91431,,2019-01-26
3857,5170,21044165,SÃO JOSÉ DO CALÇADO - Centro,CEMADEN,P,-41.65677,-21.03103,,2019-01-26
3858,5171,5974306,PALMEIRAIS - Centro,CEMADEN,P,-43.06073,-5.97757,,2018-06-27
3859,5172,18934824,UBERLÂNDIA - Pampulha,CEMADEN,P,-48.24565,-18.93621,,2018-06-27
3860,5173,1164846,BELÉM - Vila Mosqueiro,CEMADEN,P,-48.46855,-1.16426,,2018-06-27
3861,5174,17854033,NANUQUE - Vila Nova,CEMADEN,P,-40.33572,-17.85124,,2018-07-01
3862,5175,1724887,ABAETETUBA - São Lourenço,CEMADEN,P,-48.87932,-1.72316,,2018-12-10
3863,5176,6243919,QUIXELÔ - QUIXELO,CEMADEN,P,-39.19964,-6.24522,,2018-06-01
3864,5177,4343869,REDENÇÃO - REDENCAO,CEMADEN,P,-38.69471,-4.34757,,2018-06-01
3865,5178,4993908,QUIXADÁ - QUIXADA,CEMADEN,P,-39.08221,-4.99423,,2018-06-01
3866,5179,5213930,QUIXERAMOBIM - QUIXERAMOBIM,CEMADEN,P,-39.30062,-5.21598,,2018-06-01
3867,5180,4164058,RERIUTABA - RERIUTABA,CEMADEN,P,-40.58247,-4.16058,,2018-06-01
3868,5181,23555142,APUCARANA - APUCARANA01,CEMADEN,P,-51.42639,-23.55806,,2017-10-03
3869,5182,22804707,CAMPINAS - Barão Geraldo,CEMADEN,H,-47.07782,-22.80936,,2019-01-26
3870,5183,28425155,SERAFINA CORRÊA - Centro,CEMADEN,P,-51.55789,-28.42608,,2017-10-03
3871,5184,22894706,CAMPINAS - Córrego Serafim,CEMADEN,H,-47.06,-22.893,,2019-01-26
3872,5185,31865282,PEDRO OSÓRIO - Centro,CEMADEN,P,-52.827,-31.8672,,2017-09-24
3873,5186,22884693,CAMPINAS - Ribeirão das Cabras,CEMADEN,H,-46.939,-22.888,,2018-07-25
3874,5187,8353655,SANHARÓ - SANHARO - APAC,CEMADEN,P,-36.55844,-8.35653,,2018-03-15
3875,5188,23164579,SÃO JOSÉ DOS CAMPOS - Parque Tecnológico SJC (TESTES HIDRO VAISALA),CEMADEN,H,-45.7935,-23.15805,,2019-07-07
3876,5189,27304979,TROMBUDO CENTRAL - Centro,CEMADEN,P,-49.79186,-27.30063,,2017-09-03
3877,5190,16583978,GUARATINGA - Novo Horizonte,CEMADEN,P,-39.78056,-16.58292,,2017-10-08
3878,5191,26235108,PORTO UNIÃO - Centro,CEMADEN,P,-51.084,-26.236,,2017-09-03
3879,5192,23174579,SÃO JOSÉ DOS CAMPOS - Parque Tecnológico SJC (TESTES HIDRO CAMPBELL),CEMADEN,H,-45.79346,-23.15805,,2019-07-07
3880,5193,14203959,BARRA DO ROCHA - Centro,CEMADEN,P,-39.59856,-14.20864,,2017-10-08
3881,5194,23115153,JAGUAPITÃ - Centro,CEMADEN,P,-51.53235,-23.11066,,2017-10-03
3882,5195,32555336,JAGUARÃO - Pindorama,CEMADEN,P,-53.36968,-32.55931,,2017-09-24
3883,5196,6753895,LAVRAS DA MANGABEIRA - Alem Rio,CEMADEN,P,-38.95836,-6.75813,,2017-10-07
3884,5197,18634094,ÁGUA DOCE DO NORTE - Gov. Lacerda de Aguiar,CEMADEN,P,-40.9443,-18.6358,,2017-10-20
3885,5198,11454143,AMÉRICA DOURADA - Centro,CEMADEN,P,-41.434,-11.45011,,2017-10-08
3886,5199,30255493,ROSÁRIO DO SUL - Serra do Caverá,CEMADEN,P,-54.93,-30.25,,2017-09-24
3887,5200,30385645,QUARAÍ - Vila José Carlos,CEMADEN,P,-56.45116,-30.38556,,2017-09-24
3888,5201,23085348,QUERÊNCIA DO NORTE - Centro,CEMADEN,P,-53.48209,-23.08588,,2017-10-03
3889,5202,27175149,HERVAL D'OESTE - HERVAL D OESTE,CEMADEN,P,-51.4978,-27.17222,,2017-09-03
3890,5203,32255393,ROSÁRIO DO SUL - Planalto,CEMADEN,P,-53.93,-32.25,,2017-09-24
3891,5204,5063678,PORTO DO MANGUE - Centro,CEMADEN,P,-36.78238,-5.06526,,2018-06-27
3892,5205,17733926,CARAVELAS - Palmeiras,CEMADEN,P,-39.26635,-17.73092,,2017-10-08
3893,5206,7953621,SANTA CRUZ DO CAPIBARIBE - SANTA CRUZ DO CAPIBARIBE - APAC,CEMADEN,P,-36.21818,-7.95798,,2018-03-15
3894,5207,29445058,SÃO FRANCISCO DE PAULA - SAO FRANCISCO DE PAULA,CEMADEN,P,-50.5827,-29.4417,,2017-09-24
3895,5208,20974150,MIMOSO DO SUL - Distrito Conceição de Muqui,CEMADEN,P,-41.509,-20.97386,,2019-01-26
3896,5209,31295215,SÃO LOURENÇO DO SUL - Interior,CEMADEN,P,-52.15802,-31.29904,,2017-09-24
3897,5210,22124513,CARMO DE MINAS - Centro,CEMADEN,P,-45.13472,-22.1204,,2018-03-15
3898,5211,31365198,SÃO LOURENÇO DO SUL - Lomba,CEMADEN,P,-51.98874,-31.36908,,2017-09-24
3899,5212,11174051,JACOBINA - Feliz Tomaz,CEMADEN,P,-40.51784,-11.17432,,2017-10-08
3900,5213,21094556,BOA ESPERANÇA - Centro,CEMADEN,P,-45.56297,-21.09254,,2018-03-15
3901,5214,13504005,JAGUAQUARA - Entroncamento,CEMADEN,P,-40.05461,-13.50987,,2017-10-08
3902,5215,21054557,BOA ESPERANÇA - Jardim Alvorada,CEMADEN,P,-45.57544,-21.05007,,2018-03-15
3903,5216,13943910,CAMAMU - Centro,CEMADEN,P,-39.10251,-13.94351,,2017-10-08
3904,5217,14283900,ITACARÉ - Passagem,CEMADEN,P,-39.00295,-14.28061,,2017-10-08
3905,5218,19494107,AIMORÉS - Igrejinha,CEMADEN,P,-41.07764,-19.49504,,2018-06-27
3906,5219,12603896,CACHOEIRA - Caquende,CEMADEN,P,-38.96066,-12.60773,,2017-10-08
3907,5220,20984301,DIVINÉSIA - Centro,CEMADEN,P,-43.01284,-20.98844,,2018-03-15
3908,5221,13813914,IGRAPIÚNA - Centro,CEMADEN,P,-39.14189,-13.81903,,2017-10-08
3909,5222,22744226,ARARUAMA - ,CEMADEN,P,-42.2596,-22.7444,,2017-04-10
3910,5223,5693528,EXTREMOZ - Jardins de Extremoz,CEMADEN,P,-35.28812,-5.69841,,2018-06-27
3911,5224,7883819,SANTA CRUZ DA BAIXA VERDE - JATIUCA - APAC,CEMADEN,P,-38.197,-7.88839,,2018-03-15
3912,5225,8803593,SÃO BENEDITO DO SUL - SAO BENEDITO DO SUL - APAC,CEMADEN,P,-35.93886,-8.80252,,2018-03-15
3913,5226,8873636,SÃO JOÃO - SAO JOAO - APAC,CEMADEN,P,-36.36808,-8.87817,,2018-03-15
3914,5227,22804242,ARARUAMA - ,CEMADEN,P,-42.4162,-22.8028,,2017-04-10
3915,5228,6033701,JUCURUTU - Centro,CEMADEN,P,-37.01917,-6.03351,,2018-06-27
3916,5229,20944134,MUQUI - Santo Agostinho,CEMADEN,P,-41.34744,-20.94565,,2019-01-26
3917,5230,22714264,RIO BONITO - RIO BONITO,CEMADEN,P,-42.64987,-22.71491,,2018-07-16
3918,5231,20544464,CARMÓPOLIS DE MINAS - Centro,CEMADEN,P,-44.64601,-20.54264,,2018-03-15
3919,5232,16174069,ALMENARA - Centro,CEMADEN,P,-40.69693,-16.17712,,2018-06-27
3920,5233,21154279,GUIDOVAL - Centro,CEMADEN,P,-42.79694,-21.15203,,2018-03-15
3921,5234,22504528,DELFIM MOREIRA - Itagyba,CEMADEN,P,-45.28478,-22.50997,,2018-03-15
3922,5235,19324125,RESPLENDOR - Centro,CEMADEN,P,-41.25457,-19.32405,,2018-06-27
3923,5236,17023953,ITAMARAJU - Centro,CEMADEN,P,-39.53499,-17.02754,,2017-10-08
3924,5237,18564190,FREI INOCÊNCIO - Centro,CEMADEN,P,-41.90756,-18.56313,,2018-06-27
3925,5238,29515684,URUGUAIANA - Distrito de Uruguaiana,CEMADEN,P,-56.84376,-29.51445,,2017-09-24
3926,5239,29755709,URUGUAIANA - Bela Vista,CEMADEN,P,-57.09,29.75,,2017-09-25
3927,5240,17914101,CARLOS CHAGAS - Epaminondas Otoni,CEMADEN,P,-41.01471,-17.91367,,2018-06-27
3928,5241,13523996,JAGUAQUARA - Lagoa,CEMADEN,P,-39.96869,-13.52323,,2017-10-08
3929,5242,5153657,MACAU - Conjunto COHAB,CEMADEN,P,-36.57321,-5.15102,,2018-06-27
3930,5243,5113633,GUAMARÉ - Vila Maria,CEMADEN,P,-36.33139,-5.1103,,2018-06-27
3931,5244,6863987,ASSARÉ - ASSARE,CEMADEN,P,-39.87206,-6.86932,,2018-06-01
3932,5245,6943897,AURORA - AURORA,CEMADEN,P,-38.97307,-6.94995,,2018-06-01
3933,5246,3584053,ALCÂNTARAS - ALCANTARAS,CEMADEN,P,-40.53131,-3.58019,,2018-06-01
3934,5247,5503826,ALTO SANTO - ALTO SANTO,CEMADEN,P,-38.26347,-5.50594,,2018-06-01
3935,5248,7833876,SÃO JOSÉ DO BELMONTE - SAO JOSE DO BELMONTE  - APAC,CEMADEN,P,-38.76422,-7.83268,,2018-03-15
3936,5249,7993862,SÃO JOSÉ DO BELMONTE - BOM NOME - APAC,CEMADEN,P,-38.62486,-7.99622,,2018-03-15
3937,5250,20864093,RIO NOVO DO SUL - Centro,CEMADEN,P,-40.93063,-20.8644,,2019-01-26
3938,5251,22874201,CABO FRIO - Centro,CEMADEN,P,-42.014,-22.8771,,2019-01-26
3939,5252,6163531,SÃO JOSÉ DE MIPIBU - Laranjeiras,CEMADEN,P,-35.31402,-6.16197,,2018-06-27
3940,5253,10714839,PORTO NACIONAL - Aeroporto,CEMADEN,P,-48.39972,-10.71611,,2018-06-27
3941,5254,19154208,FERNANDES TOURINHO - Centro,CEMADEN,P,-42.08037,-19.15291,,2018-06-27
3942,5255,22434545,ITAJUBÁ - São Vicente,CEMADEN,P,-45.45631,-22.43051,,2018-03-15
3943,5256,21974534,LAMBARI - Centro,CEMADEN,P,-45.34852,-21.97453,,2018-03-15
3944,5257,18244172,CAMPANÁRIO - Centro,CEMADEN,P,-41.72773,-18.24026,,2018-06-27
3945,5258,23154579,SÃO JOSÉ DOS CAMPOS - Parque Tecnológico SJC (TESTES),CEMADEN,P,-45.79441,-23.15746,,2018-08-01
3946,5259,8913516,SÃO JOSÉ DA COROA GRANDE - SAO JOSE DA COROA GRANDE - APAC,CEMADEN,P,-35.16479,-8.91115,,2018-03-15
3947,5260,8433580,SÃO JOAQUIM DO MONTE - SAO JOAQUIM DO MONTE - APAC,CEMADEN,P,-35.80494,-8.43273,,2018-03-15
3948,5261,5513526,MAXARANGUAPE - Centro,CEMADEN,P,-35.263,-5.51841,,2018-06-27
3949,5262,20834072,PIÚMA - Centro,CEMADEN,P,-40.72852,-20.83876,,2019-01-26
3950,5263,22414543,ITAJUBÁ - Estiva,CEMADEN,P,-45.43586,-22.41234,,2018-03-15
3951,5264,21004271,GUIRICEMA - Centro,CEMADEN,P,-42.71927,-21.00916,,2018-03-15
3952,5265,12783835,SIMÕES FILHO - Góes Calmon,CEMADEN,P,-38.35333,-12.7801,,2017-10-08
3953,5266,29785711,URUGUAIANA - Cabo Luiz Quevedo,CEMADEN,P,-57.11,29.78,,2017-09-25
3954,5267,11164055,JACOBINA - Ladeira Vermelha,CEMADEN,P,-40.55421,-11.16171,,2017-10-08
3955,5268,20104305,ALVINÓPOLIS - Centro,CEMADEN,P,-43.05788,-20.10835,,2018-06-27
3956,5269,23824672,SÃO PAULO - C.E.U Parelheiros,CEMADEN,P,-46.724,-23.829,,2018-08-23
3957,5270,15423933,PAU BRASIL - Centro,CEMADEN,P,-39.33226,-15.4297,,2017-10-08
3958,5271,22664408,RIO CLARO - RIO CLARO,CEMADEN,P,-44.085,-22.6693,,2018-07-10
3959,5272,19434221,IAPU - Centro,CEMADEN,P,-42.21395,-19.43925,,2018-06-27
3960,5273,22594200,CABO FRIO - Aquarius,CEMADEN,P,-42.0012,-22.5941,,2019-01-26
3961,5274,29125655,ITAQUI - Centro,CEMADEN,P,-56.5558,-29.12376,,2017-09-25
3962,5275,29665066,ROLANTE - Fazenda Passos,CEMADEN,P,-50.66201,-29.66891,,2019-01-26
3963,5276,20544398,JECEABA - Centro,CEMADEN,P,-43.9815,-20.54181,,2018-03-15
3964,5277,5213888,BANABUIÚ - BANABUIU,CEMADEN,P,-38.88391,-5.21709,,2018-06-12
3965,5278,5944030,TAUÁ - TAUA,CEMADEN,P,-40.30332,-5.94524,,2018-06-01
3966,5279,3844089,UBAJARA - UBAJARA,CEMADEN,P,-40.89389,-3.84419,,2018-06-01
3967,5280,3963954,TEJUÇUOCA - TEJUCUOCA,CEMADEN,P,-39.54803,-3.96469,,2018-06-01
3968,5281,4393904,ARATUBA - ARATUBA,CEMADEN,P,-39.04864,-4.39513,,2018-06-01
3969,5282,7593548,SÃO VICENTE FERRER - SAO VICENTE FERRER - APAC,CEMADEN,P,-35.48978,-7.59083,,2018-03-15
3970,5283,8333612,SÃO CAITANO - SAO CAITANO - APAC,CEMADEN,P,-36.12556,-8.33611,,2018-03-15
3971,5284,19964380,RAPOSOS - Água Limpa,CEMADEN,P,-43.8046,-19.9671,,2018-03-15
3972,5285,19784213,CARATINGA - Centro,CEMADEN,P,-42.13728,-19.78351,,2018-06-27
3973,5286,21194261,MIRAÍ - Centro,CEMADEN,P,-42.61043,-21.19981,,2018-03-15
3974,5287,12553871,SANTO AMARO - Polivalente,CEMADEN,P,-38.71077,-12.5519,,2017-10-08
3975,5288,19224248,BELO ORIENTE - Centro,CEMADEN,P,-42.48503,-19.22311,,2018-06-27
3976,5289,23434627,ITAQUAQUECETUBA - Ribeiro,CEMADEN,P,-46.2783,-23.4372,,2019-07-07
3977,5290,7154818,ARAGUAÍNA - Setor Maracanã,CEMADEN,P,-48.1888,-7.15587,,2018-06-27
3978,5291,7194819,ARAGUAÍNA - São João,CEMADEN,P,-48.19586,-7.19408,,2018-06-27
3979,5292,13533909,TAPEROÁ - Centro,CEMADEN,P,-39.09718,-13.53615,,2017-10-08
3980,5293,12823840,SIMÕES FILHO - CIA,CEMADEN,P,-38.40905,-12.82546,,2017-10-08
3981,5294,7224824,ARAGUAÍNA - Aeroporto,CEMADEN,P,-48.24461,-7.22806,,2018-06-27
3982,5295,21104508,PERDÕES - Lourdes,CEMADEN,P,-45.08467,-21.10031,,2018-03-15
3983,5296,8423740,SERTÂNIA - MODERNA - APAC,CEMADEN,P,-37.40961,-8.42957,,2018-03-15
3984,5297,8593510,SIRINHAÉM - SIRINHAEM - APAC,CEMADEN,P,-35.10997,-8.59457,,2018-03-15
3985,5298,3683934,UMIRIM - UMIRIM,CEMADEN,P,-39.34383,-3.68817,,2018-06-01
3986,5299,6773929,VÁRZEA ALEGRE - VARZEA ALEGRE,CEMADEN,P,-39.29585,-6.77903,,2018-06-01
3987,5300,20174227,CAPUTIRA - Centro,CEMADEN,P,-42.27112,-20.17426,,2018-06-27
3988,5301,4483875,ARACOIABA - ARACOIABA,CEMADEN,P,-38.75115,-4.48363,,2018-06-09
3989,5302,4563790,ARACATI - ARACATI,CEMADEN,P,-37.90619,-4.56783,,2018-06-02
3990,5303,15423934,SANTA LUZIA - Centro,CEMADEN,P,-39.33276,-15.42976,,2017-10-08
3991,5304,20424196,ALTO JEQUITIBÁ - Centro,CEMADEN,P,-41.9637,-20.4283,,2018-06-27
3992,5305,22324340,PATY DO ALFERES - Avelar,CEMADEN,P,-43.40351,-22.32066,,2019-01-26
3993,5306,18044111,ATALÉIA - Centro,CEMADEN,P,-41.11071,-18.04325,,2018-06-27
3994,5307,22404342,PATY DO ALFERES - Lot. Novo Arcozelo,CEMADEN,P,-43.42266,-22.4067,,2019-01-26
3995,5308,17333923,PRADO - Ribeira,CEMADEN,P,-39.23228,-17.33826,,2017-10-08
3996,5309,12783839,SIMÕES FILHO - Centro,CEMADEN,P,-38.39686,-12.78834,,2017-10-08
3997,5310,6073524,SÃO JOSÉ DE MIPIBU - Centro,CEMADEN,P,-35.24381,-6.07134,,2018-06-27
3998,5311,22454516,MARMELÓPOLIS - Centro,CEMADEN,P,-45.16628,-22.45028,,2018-03-15
3999,5312,20864094,RIO NOVO DO SUL - São José,CEMADEN,P,-40.94302,-20.86825,,2019-01-26
4000,5313,19274032,RIO BANANAL - Zona Rural,CEMADEN,P,-40.32502,-19.27302,,2019-01-26
4001,5314,6414853,XAMBIOÁ - Centro,CEMADEN,P,-48.53374,-6.41126,,2018-06-27
4002,5315,22874239,SAQUAREMA - SAQUAREMA,CEMADEN,P,-42.3924,-22.8777,,2018-07-16
4003,5316,12543877,SANTO AMARO - Povoado de Pedras,CEMADEN,P,-38.771,-12.54963,,2017-10-08
4004,5317,20484319,DIOGO DE VASCONCELOS - Centro,CEMADEN,P,-43.1985,-20.48707,,2018-06-27
4005,5318,19874204,CARATINGA - Rural,CEMADEN,P,-42.04649,-19.87634,,2018-06-27
4006,5319,7184823,ARAGUAÍNA - Pedra Alta,CEMADEN,P,-48.23527,-7.18755,,2018-06-27
4007,5320,17184147,CARAÍ - Ponto do Marambaia,CEMADEN,P,-41.47916,-17.18688,,2018-06-27
4008,5321,8903571,COLÔNIA LEOPOLDINA - Centro,CEMADEN,P,-35.7163,-8.90957,,2017-10-08
4009,5322,12603897,SÃO FÉLIX - Centro,CEMADEN,P,-38.96994,-12.60659,,2017-10-08
4010,5323,5654811,ARAGUATINS - Nova Araguantins,CEMADEN,P,-48.11147,-5.65762,,2018-06-27
4011,5324,21604131,CAMPOS DOS GOYTACAZES - Arraial,CEMADEN,P,-41.314,-21.6025,,2019-01-26
4012,5325,22214423,PASSA-VINTE - Tebas,CEMADEN,P,-44.23762,-22.2106,,2018-03-15
4013,5326,21984150,CAMPOS DOS GOYTACAZES - Dores de Macabu,CEMADEN,P,-41.5073,-21.9896,,2019-01-26
4014,5327,21154221,PATROCÍNIO DO MURIAÉ - Centro,CEMADEN,P,-42.21222,-21.15487,,2018-03-15
4015,5328,21654234,PIRAPETINGA - Centro,CEMADEN,P,-42.34759,-21.65967,,2018-03-15
4016,5329,7123932,UMARI - UMARI,CEMADEN,P,-39.32286,-7.12329,,2018-06-01
4017,5330,7453524,TIMBAÚBA - ENGENHO SALGADO - APAC,CEMADEN,P,-35.24407,-7.44549,,2018-03-15
4018,5331,8313629,TACAIMBÓ - TACAIMBO - APAC,CEMADEN,P,-36.29167,-8.31639,,2018-03-15
4019,5332,8753510,TAMANDARÉ - TAMANDARE - APAC,CEMADEN,P,-35.10167,-8.75056,,2018-03-15
4020,5333,8763531,TAMANDARÉ - SAUÃ - APAC,CEMADEN,P,-35.31305,-8.76867,,2018-03-15
4021,5334,19774393,SANTA LUZIA - SANTA LUZIA,CEMADEN,P,-43.93321,-19.77463,,2018-03-15
4022,5335,20674100,VARGEM ALTA - Vargem Alta,CEMADEN,P,-41.00789,-20.67065,,2019-01-26
4023,5336,11804952,FORMOSO DO ARAGUAIA - Centro,CEMADEN,P,-49.5275,-11.8055,,2018-06-27
4024,5337,22384181,MACAÉ - Vale Encantado,CEMADEN,P,-41.81688,-22.38528,,2019-01-26
4025,5338,21624301,ROCHEDO DE MINAS - São Sebastião,CEMADEN,P,-43.01678,-21.62671,,2018-03-15
4026,5339,20084378,RIO ACIMA - Morgans,CEMADEN,P,-43.78511,-20.08763,,2018-03-15
4027,5340,19784387,SANTA LUZIA - Carreira Comprida,CEMADEN,P,-43.87426,-19.77245,,2018-03-15
4028,5341,9133574,JOAQUIM GOMES - Centro,CEMADEN,P,-35.74814,-9.13584,,2017-10-08
4029,5342,22904247,SAQUAREMA - SAQUAREMA,CEMADEN,P,-42.47537,-22.90089,,2018-07-16
4030,5343,9773610,SÃO MIGUEL DOS CAMPOS - Centro,CEMADEN,P,-36.10241,-9.77796,,2017-10-08
4031,5344,19764383,SANTA LUZIA - Industrial Americano,CEMADEN,P,-43.83915,-19.76606,,2018-03-15
4032,5345,9793610,SÃO MIGUEL DOS CAMPOS - Jatobá 2,CEMADEN,P,-36.10409,-9.79979,,2017-10-08
4033,5346,21934593,SÃO JOÃO DA MATA - Centro,CEMADEN,P,-45.93269,-21.93452,,2018-03-15
4034,5347,10293630,FELIZ DESERTO - Centro,CEMADEN,P,-36.30901,-10.2924,,2017-10-08
4035,5348,7013728,PATOS - Belo Horizonte,CEMADEN,P,-37.28453,-7.01568,,2017-10-08
4036,5349,9743650,LIMOEIRO DE ANADIA - Centro,CEMADEN,P,-36.50482,-9.74107,,2017-10-08
4037,5350,17694251,CAPELINHA - Centro,CEMADEN,P,-42.51525,-17.69219,,2018-06-27
4038,5351,9373624,VIÇOSA - Centro,CEMADEN,P,-36.2402,-9.37376,,2017-10-08
4039,5352,7553527,TIMBAÚBA - USINA CRUANGI - APAC,CEMADEN,P,-35.27604,-7.55118,,2018-03-15
4040,5353,7803523,TRACUNHAÉM - TRACUNHAEM - APAC,CEMADEN,P,-35.23131,-7.80379,,2018-03-15
4041,5354,7833810,TRIUNFO - TRIUNFO - APAC,CEMADEN,P,-38.1056,-7.83051,,2018-03-15
4042,5355,8003606,TORITAMA - TORITAMA - APAC,CEMADEN,P,-36.06317,-8.00893,,2018-03-15
4043,5356,20324113,VENDA NOVA DO IMIGRANTE - Esplanada,CEMADEN,P,-41.13193,-20.32979,,2019-01-26
4044,5357,21104104,PRESIDENTE KENNEDY - Centro,CEMADEN,P,-41.04391,-21.10006,,2019-01-26
4045,5358,19224232,NAQUE - Centro,CEMADEN,P,-42.32914,-19.22566,,2018-06-27
4046,5359,22194558,SANTA RITA DO SAPUCAÍ - Serra da Manuela,CEMADEN,P,-45.58604,-22.19475,,2018-03-15
4047,5360,22024168,CAMPOS DOS GOYTACAZES - Serrinha,CEMADEN,P,-41.6853,-22.0208,,2019-01-26
